loc_id,ensembl,width
LOC106566394,ENSSSAG00000042153,6249
LOC106566395,ENSSSAG00000086639,59274
LOC106566397,ENSSSAG00000086639,12334
LOC106566398,ENSSSAG00000042511,32102
LOC106566399,ENSSSAG00000042609,7308
LOC106566400,ENSSSAG00000046114,5341
LOC106566404,ENSSSAG00000042307,14252
LOC106566405,ENSSSAG00000042511,2317
LOC106566409,ENSSSAG00000090781,137147
LOC106566410,ENSSSAG00000046219,31557
LOC106566411,ENSSSAG00000099913,5821
LOC106566414,ENSSSAG00000048312,15298
LOC106566415,ENSSSAG00000091193,249747
LOC106566420,ENSSSAG00000087389,14279
LOC106566422,ENSSSAG00000050778,17730
LOC106566424,ENSSSAG00000104563,1880
LOC106566425,ENSSSAG00000104563,59206
LOC106566426,ENSSSAG00000048639,18045
LOC106566427,ENSSSAG00000048714,1268
LOC106566428,ENSSSAG00000113516,5885
LOC106566432,ENSSSAG00000046345,5696
LOC106566434,ENSSSAG00000083550,2536
LOC106566435,ENSSSAG00000063889,44351
LOC106566436,ENSSSAG00000071673,14192
LOC106566437,ENSSSAG00000063792,11329
LOC106566438,ENSSSAG00000081919,26341
LOC106566439,ENSSSAG00000106914,3778
LOC106566440,ENSSSAG00000063706,5455
LOC106566441,ENSSSAG00000063667,31236
LOC106566442,ENSSSAG00000063615,74009
LOC106566443,ENSSSAG00000063608,2243
LOC106566444,ENSSSAG00000063601,2975
LOC106566446,ENSSSAG00000106914,3586
LOC106566447,ENSSSAG00000091280,31087
LOC106566448,ENSSSAG00000114572,36666
LOC106566451,ENSSSAG00000120594,32863
LOC106566452,ENSSSAG00000117086,5233
LOC106566453,ENSSSAG00000071670,4105
LOC106566454,ENSSSAG00000111086,3109
LOC106566456,ENSSSAG00000095139,4017
LOC106566457,ENSSSAG00000066537,2370
LOC106566458,ENSSSAG00000096831,1316
LOC106566459,ENSSSAG00000066811,66925
LOC106566460,ENSSSAG00000072681,33247
LOC106566463,ENSSSAG00000075877,9807
LOC106566464,ENSSSAG00000052796,3294
LOC106566465,ENSSSAG00000004156,4618
LOC106566466,ENSSSAG00000088387,3859
LOC106566467,ENSSSAG00000082019,10001
LOC106566468,ENSSSAG00000069900,3375
LOC106566469,ENSSSAG00000120279,13528
LOC106566470,ENSSSAG00000069972,1200
LOC106566471,ENSSSAG00000120238,4605
LOC106566473,ENSSSAG00000072459,139818
LOC106566478,ENSSSAG00000072499,17474
LOC106566479,ENSSSAG00000072473,45387
LOC106566480,ENSSSAG00000072473,11774
LOC106566484,ENSSSAG00000008745,84856
LOC106566485,ENSSSAG00000005634,52330
LOC106566486,ENSSSAG00000070048,280817
LOC106566489,ENSSSAG00000072601,16460
LOC106566490,ENSSSAG00000072605,96317
LOC106566491,ENSSSAG00000072624,80998
LOC106566493,ENSSSAG00000117654,165249
LOC106566507,ENSSSAG00000055885,88877
LOC106566511,ENSSSAG00000076805,14189
LOC106566521,ENSSSAG00000089724,34768
LOC106566523,ENSSSAG00000101526,448187
LOC106566530,ENSSSAG00000079847,32884
LOC106566531,ENSSSAG00000004433,5328
LOC106566534,ENSSSAG00000077079,1804
LOC106566535,ENSSSAG00000077085,91896
LOC106566537,ENSSSAG00000004433,1762
LOC106566539,ENSSSAG00000086888,16454
LOC106566540,ENSSSAG00000086888,4691
LOC106566543,ENSSSAG00000077079,3087
LOC106566561,ENSSSAG00000084815,6575
LOC106566563,ENSSSAG00000090850,16530
LOC106566564,ENSSSAG00000089491,60371
LOC106566565,ENSSSAG00000077170,5451
LOC106566573,ENSSSAG00000009564,11002
LOC106566583,ENSSSAG00000048927,90306
LOC106566585,ENSSSAG00000048562,116090
LOC106566587,ENSSSAG00000095719,35005
LOC106566589,ENSSSAG00000048537,94458
LOC106566592,ENSSSAG00000048494,16261
LOC106566594,ENSSSAG00000048513,7231
LOC106566595,ENSSSAG00000095820,1845
LOC106566596,ENSSSAG00000048285,21502
LOC106566597,ENSSSAG00000048169,2691
LOC106566598,ENSSSAG00000048169,1859
LOC106566602,ENSSSAG00000031885,16402
LOC106566604,ENSSSAG00000031848,1440
LOC106566606,ENSSSAG00000098279,9814
LOC106566607,ENSSSAG00000008699,3772
LOC106566608,ENSSSAG00000119561,7701
LOC106566609,ENSSSAG00000007544,79607
LOC106566610,ENSSSAG00000007478,124769
LOC106566611,ENSSSAG00000007478,2739
LOC106566613,ENSSSAG00000007472,8242
LOC106566614,ENSSSAG00000007466,3725
LOC106566615,ENSSSAG00000098234,25033
LOC106566616,ENSSSAG00000007436,76413
LOC106566618,ENSSSAG00000007212,13632
LOC106566619,ENSSSAG00000007212,15682
LOC106566621,ENSSSAG00000101866,19468
LOC106566622,ENSSSAG00000101866,12688
LOC106566624,ENSSSAG00000093227,72763
LOC106566625,ENSSSAG00000079145,107643
LOC106566626,ENSSSAG00000079133,66329
LOC106566627,ENSSSAG00000056052,116711
LOC106566634,ENSSSAG00000078689,8523
LOC106566635,ENSSSAG00000070287,6372
LOC106566636,ENSSSAG00000078689,1999
LOC106566637,ENSSSAG00000095223,26667
LOC106566639,ENSSSAG00000078423,12482
LOC106566640,ENSSSAG00000078423,3806
LOC106566641,ENSSSAG00000078419,14535
LOC106566642,ENSSSAG00000078419,5329
LOC106566643,ENSSSAG00000078410,64006
LOC106566644,ENSSSAG00000070287,8556
LOC106566645,ENSSSAG00000078255,196183
LOC106566646,ENSSSAG00000078153,13140
LOC106566647,ENSSSAG00000078129,4688
LOC106566648,ENSSSAG00000078059,25321
LOC106566649,ENSSSAG00000071223,102305
LOC106566652,ENSSSAG00000070603,9808
LOC106566654,ENSSSAG00000068975,4486
LOC106566655,ENSSSAG00000068584,1508
LOC106566656,ENSSSAG00000068577,1554
LOC106566658,ENSSSAG00000107860,50172
LOC106566660,ENSSSAG00000068554,342
LOC106566664,ENSSSAG00000068533,5963
LOC106566665,ENSSSAG00000068520,4621
LOC106566667,ENSSSAG00000049897,24251
LOC106566669,ENSSSAG00000056396,5883
LOC106566670,ENSSSAG00000049367,54857
LOC106566671,ENSSSAG00000063980,38125
LOC106566672,ENSSSAG00000049250,67686
LOC106566673,ENSSSAG00000115257,6695
LOC106566674,ENSSSAG00000058897,143650
LOC106566675,ENSSSAG00000008885,104321
LOC106566682,ENSSSAG00000063697,8695
LOC106566683,ENSSSAG00000039091,1920
LOC106566685,ENSSSAG00000005785,92624
LOC106566686,ENSSSAG00000091187,12304
LOC106566687,ENSSSAG00000005095,21501
LOC106566688,ENSSSAG00000005019,22783
LOC106566689,ENSSSAG00000063659,9748
LOC106566690,ENSSSAG00000004850,14873
LOC106566691,ENSSSAG00000004749,5543
LOC106566692,ENSSSAG00000004766,3181
LOC106566693,ENSSSAG00000096304,17772
LOC106566694,ENSSSAG00000095882,7210
LOC106566695,ENSSSAG00000004227,2493
LOC106566696,ENSSSAG00000082420,2325
LOC106566698,ENSSSAG00000004170,2177
LOC106566701,ENSSSAG00000074125,10474
LOC106566702,ENSSSAG00000074125,8945
LOC106566704,ENSSSAG00000072684,28725
LOC106566705,ENSSSAG00000072657,6964
LOC106566706,ENSSSAG00000072079,12912
LOC106566707,ENSSSAG00000072352,21380
LOC106566708,ENSSSAG00000054265,3960
LOC106566709,ENSSSAG00000069973,27048
LOC106566711,ENSSSAG00000103261,18416
LOC106566712,ENSSSAG00000069240,96302
LOC106566713,ENSSSAG00000069214,17425
LOC106566714,ENSSSAG00000068175,96722
LOC106566716,ENSSSAG00000068495,7179
LOC106566717,ENSSSAG00000068175,1949
LOC106566720,ENSSSAG00000066025,30062
LOC106566721,ENSSSAG00000065960,8351
LOC106566722,ENSSSAG00000047353,53305
LOC106566724,ENSSSAG00000065941,30304
LOC106566726,ENSSSAG00000041855,3169
LOC106566727,ENSSSAG00000088600,20619
LOC106566728,ENSSSAG00000065912,106197
LOC106566729,ENSSSAG00000065224,14799
LOC106566730,ENSSSAG00000085802,45376
LOC106566732,ENSSSAG00000055945,25563
LOC106566733,ENSSSAG00000091903,2709
LOC106566734,ENSSSAG00000119432,16427
LOC106566735,ENSSSAG00000094300,162680
LOC106566736,ENSSSAG00000047271,26752
LOC106566737,ENSSSAG00000045879,10456
LOC106566738,ENSSSAG00000045845,3654
LOC106566739,ENSSSAG00000045742,4573
LOC106566740,ENSSSAG00000040243,27316
LOC106566742,ENSSSAG00000045657,18267
LOC106566743,ENSSSAG00000045657,21478
LOC106566745,ENSSSAG00000121498,4638
LOC106566746,ENSSSAG00000087720,54836
LOC106566749,ENSSSAG00000044979,7584
LOC106566750,ENSSSAG00000044955,8332
LOC106566751,ENSSSAG00000044930,6147
LOC106566752,ENSSSAG00000043626,15708
LOC106566754,ENSSSAG00000016562,21082
LOC106566755,ENSSSAG00000020439,15446
LOC106566756,ENSSSAG00000043588,13256
LOC106566757,ENSSSAG00000087185,19532
LOC106566758,ENSSSAG00000007959,5116
LOC106566759,ENSSSAG00000009711,50116
LOC106566760,ENSSSAG00000046876,10019
LOC106566761,ENSSSAG00000010201,232294
LOC106566765,ENSSSAG00000074149,5776
LOC106566767,ENSSSAG00000086261,2083
LOC106566769,ENSSSAG00000074147,5603
LOC106566770,ENSSSAG00000039263,2117
LOC106566777,ENSSSAG00000066914,19551
LOC106566779,ENSSSAG00000077443,34854
LOC106566780,ENSSSAG00000094487,51631
LOC106566782,ENSSSAG00000077100,30951
LOC106566784,ENSSSAG00000077377,2668
LOC106566785,ENSSSAG00000085016,25227
LOC106566786,ENSSSAG00000076961,12065
LOC106566787,ENSSSAG00000085679,27952
LOC106566790,ENSSSAG00000076948,7594
LOC106566791,ENSSSAG00000076913,30407
LOC106566792,ENSSSAG00000076730,181393
LOC106566793,ENSSSAG00000076749,111532
LOC106566794,ENSSSAG00000076906,4733
LOC106566795,ENSSSAG00000067767,37955
LOC106566796,ENSSSAG00000075535,68560
LOC106566797,ENSSSAG00000082784,2851
LOC106566798,ENSSSAG00000075207,20492
LOC106566799,ENSSSAG00000075232,24322
LOC106566800,ENSSSAG00000075197,4175
LOC106566801,ENSSSAG00000072652,17361
LOC106566802,ENSSSAG00000070146,71757
LOC106566803,ENSSSAG00000070019,185411
LOC106566804,ENSSSAG00000099086,16925
LOC106566805,ENSSSAG00000092783,29200
LOC106566806,ENSSSAG00000083874,19164
LOC106566807,ENSSSAG00000069992,1437
LOC106566808,ENSSSAG00000100914,3186
LOC106566810,ENSSSAG00000069766,7412
LOC106566811,ENSSSAG00000069798,2745
LOC106566812,ENSSSAG00000069519,30830
LOC106566813,ENSSSAG00000069490,16426
LOC106566814,ENSSSAG00000069479,11802
LOC106566816,ENSSSAG00000121786,14054
LOC106566817,ENSSSAG00000063990,56124
LOC106566818,ENSSSAG00000059973,29052
LOC106566819,ENSSSAG00000102306,5740
LOC106566822,ENSSSAG00000105435,4925
LOC106566823,ENSSSAG00000059630,15917
LOC106566824,ENSSSAG00000092193,6440
LOC106566825,ENSSSAG00000059417,16914
LOC106566827,ENSSSAG00000075737,5398
LOC106566828,ENSSSAG00000093105,14691
LOC106566833,ENSSSAG00000050710,3747
LOC106566834,ENSSSAG00000050710,7055
LOC106566835,ENSSSAG00000090804,9771
LOC106566836,ENSSSAG00000050683,3475
LOC106566837,ENSSSAG00000050669,14088
LOC106566838,ENSSSAG00000050657,6188
LOC106566839,ENSSSAG00000120375,5456
LOC106566840,ENSSSAG00000120375,7513
LOC106566841,ENSSSAG00000046326,35136
LOC106566842,ENSSSAG00000046569,13075
LOC106566843,ENSSSAG00000046197,10619
LOC106566845,ENSSSAG00000044852,20267
LOC106566846,ENSSSAG00000044715,19227
LOC106566847,ENSSSAG00000041446,23440
LOC106566848,ENSSSAG00000044715,1631
LOC106566849,ENSSSAG00000040234,34595
LOC106566850,ENSSSAG00000040131,8590
LOC106566851,ENSSSAG00000100340,2223
LOC106566852,ENSSSAG00000040110,11170
LOC106566853,ENSSSAG00000040009,3599
LOC106566856,ENSSSAG00000038671,3565
LOC106566866,ENSSSAG00000093986,9700
LOC106566868,ENSSSAG00000118623,8060
LOC106566869,ENSSSAG00000078652,1445
LOC106566871,ENSSSAG00000078621,8814
LOC106566873,ENSSSAG00000077798,4669
LOC106566874,ENSSSAG00000077798,74123
LOC106566876,ENSSSAG00000077749,2570
LOC106566877,ENSSSAG00000077749,9460
LOC106566878,ENSSSAG00000076991,18955
LOC106566879,ENSSSAG00000076935,43036
LOC106566880,ENSSSAG00000076230,70953
LOC106566882,ENSSSAG00000076112,20156
LOC106566884,ENSSSAG00000064962,90052
LOC106566886,ENSSSAG00000064962,3279
LOC106566887,ENSSSAG00000076060,14176
LOC106566889,ENSSSAG00000099624,2194
LOC106566890,ENSSSAG00000072159,273747
LOC106566891,ENSSSAG00000115452,70465
LOC106566892,ENSSSAG00000057740,37111
LOC106566893,ENSSSAG00000072012,1916
LOC106566894,ENSSSAG00000122032,3805
LOC106566895,ENSSSAG00000071968,64495
LOC106566896,ENSSSAG00000115759,109426
LOC106566897,ENSSSAG00000071747,20840
LOC106566898,ENSSSAG00000065362,19335
LOC106566900,ENSSSAG00000064887,9857
LOC106566902,ENSSSAG00000064355,36898
LOC106566903,ENSSSAG00000090862,37208
LOC106566904,ENSSSAG00000091983,25114
LOC106566907,ENSSSAG00000062193,153652
LOC106566908,ENSSSAG00000049094,24105
LOC106566910,ENSSSAG00000041951,99406
LOC106566911,ENSSSAG00000041866,1871
LOC106566912,ENSSSAG00000040333,113419
LOC106566913,ENSSSAG00000039489,61280
LOC106566914,ENSSSAG00000079304,5105
LOC106566915,ENSSSAG00000040103,506
LOC106566916,ENSSSAG00000079304,13368
LOC106566918,ENSSSAG00000039330,16333
LOC106566920,ENSSSAG00000073721,4164
LOC106566922,ENSSSAG00000050294,11817
LOC106566923,ENSSSAG00000078652,618
LOC106566924,ENSSSAG00000076112,9673
LOC106566929,ENSSSAG00000069995,1309
LOC106566934,ENSSSAG00000119392,6181
LOC106566935,ENSSSAG00000045379,138135
LOC106566936,ENSSSAG00000045305,9098
LOC106566937,ENSSSAG00000043899,49723
LOC106566938,ENSSSAG00000043978,25165
LOC106566939,ENSSSAG00000098747,22169
LOC106566940,ENSSSAG00000044169,27999
LOC106566941,ENSSSAG00000110447,38563
LOC106566942,ENSSSAG00000103561,20240
LOC106566943,ENSSSAG00000092771,41636
LOC106566945,ENSSSAG00000108443,148805
LOC106566946,ENSSSAG00000047530,9911
LOC106566947,ENSSSAG00000044669,64876
LOC106566948,ENSSSAG00000088091,101469
LOC106566949,ENSSSAG00000056679,236117
LOC106566950,ENSSSAG00000109136,9021
LOC106566952,ENSSSAG00000089573,65089
LOC106566953,ENSSSAG00000063975,418760
LOC106566954,ENSSSAG00000063975,172
LOC106566955,ENSSSAG00000063975,2145
LOC106566956,ENSSSAG00000044601,3866
LOC106566957,ENSSSAG00000063975,2903
LOC106566958,ENSSSAG00000063998,13749
LOC106566959,ENSSSAG00000064030,153330
LOC106566960,ENSSSAG00000064169,1223
LOC106566962,ENSSSAG00000064172,1958
LOC106566964,ENSSSAG00000044522,4934
LOC106566965,ENSSSAG00000064254,19152
LOC106566968,ENSSSAG00000064344,15912
LOC106566969,ENSSSAG00000064344,1189
LOC106566970,ENSSSAG00000064449,17858
LOC106566971,ENSSSAG00000044217,30767
LOC106566972,ENSSSAG00000064508,5113
LOC106566973,ENSSSAG00000064465,5747
LOC106566974,ENSSSAG00000064465,5173
LOC106566975,ENSSSAG00000064548,5773
LOC106566976,ENSSSAG00000064961,68667
LOC106566977,ENSSSAG00000071964,11379
LOC106566978,ENSSSAG00000091037,733
LOC106566979,ENSSSAG00000072024,118906
LOC106566981,ENSSSAG00000073303,21045
LOC106566982,ENSSSAG00000099367,19488
LOC106566987,ENSSSAG00000063122,12422
LOC106566988,ENSSSAG00000099367,1676
LOC106566990,ENSSSAG00000099367,8169
LOC106566993,ENSSSAG00000074095,14903
LOC106566995,ENSSSAG00000074095,13347
LOC106567001,ENSSSAG00000083080,82881
LOC106567006,ENSSSAG00000038822,15360
LOC106567008,ENSSSAG00000080677,7267
LOC106567009,ENSSSAG00000039025,1921
LOC106567011,ENSSSAG00000039238,18009
LOC106567013,ENSSSAG00000040777,78170
LOC106567015,ENSSSAG00000050770,1227
LOC106567016,ENSSSAG00000050780,2918
LOC106567018,ENSSSAG00000050815,15614
LOC106567019,ENSSSAG00000087001,55530
LOC106567021,ENSSSAG00000051584,21969
LOC106567022,ENSSSAG00000043718,10461
LOC106567023,ENSSSAG00000051336,15335
LOC106567024,ENSSSAG00000051542,6166
LOC106567025,ENSSSAG00000050861,4486
LOC106567031,ENSSSAG00000064867,50277
LOC106567033,ENSSSAG00000087059,15488
LOC106567035,ENSSSAG00000068612,12885
LOC106567050,ENSSSAG00000069358,7309
LOC106567054,ENSSSAG00000069478,32108
LOC106567055,ENSSSAG00000112936,8663
LOC106567056,ENSSSAG00000071710,23329
LOC106567057,ENSSSAG00000076721,138508
LOC106567059,ENSSSAG00000042952,82977
LOC106567060,ENSSSAG00000076721,2773
LOC106567061,ENSSSAG00000077368,9747
LOC106567062,ENSSSAG00000077351,43581
LOC106567063,ENSSSAG00000095736,7013
LOC106567064,ENSSSAG00000095736,16657
LOC106567065,ENSSSAG00000095736,71886
LOC106567068,ENSSSAG00000077523,10291
LOC106567069,ENSSSAG00000107235,15179
LOC106567073,ENSSSAG00000034849,30245
LOC106567074,ENSSSAG00000077591,14525
LOC106567076,ENSSSAG00000077691,11455
LOC106567077,ENSSSAG00000077691,4001
LOC106567078,ENSSSAG00000077691,5398
LOC106567079,ENSSSAG00000077704,21364
LOC106567080,ENSSSAG00000077771,7128
LOC106567081,ENSSSAG00000113552,6513
LOC106567082,ENSSSAG00000077818,9060
LOC106567083,ENSSSAG00000078630,14980
LOC106567084,ENSSSAG00000078647,49947
LOC106567086,ENSSSAG00000078643,5807
LOC106567087,ENSSSAG00000039235,10248
LOC106567088,ENSSSAG00000039352,4491
LOC106567089,ENSSSAG00000087890,5784
LOC106567090,ENSSSAG00000087890,3308
LOC106567091,ENSSSAG00000087890,11896
LOC106567092,ENSSSAG00000087890,18822
LOC106567093,ENSSSAG00000087890,30650
LOC106567094,ENSSSAG00000039853,2029
LOC106567096,ENSSSAG00000039922,32975
LOC106567098,ENSSSAG00000040577,6678
LOC106567099,ENSSSAG00000040618,16584
LOC106567100,ENSSSAG00000040655,57366
LOC106567101,ENSSSAG00000040991,6467
LOC106567102,ENSSSAG00000089425,4825
LOC106567104,ENSSSAG00000041075,31578
LOC106567105,ENSSSAG00000041075,21022
LOC106567106,ENSSSAG00000084056,9702
LOC106567107,ENSSSAG00000084056,6411
LOC106567108,ENSSSAG00000084056,1702
LOC106567111,ENSSSAG00000042473,21378
LOC106567112,ENSSSAG00000042654,55240
LOC106567113,ENSSSAG00000099980,15864
LOC106567114,ENSSSAG00000048230,53696
LOC106567115,ENSSSAG00000048230,6821
LOC106567116,ENSSSAG00000041025,42768
LOC106567117,ENSSSAG00000064827,9900
LOC106567118,ENSSSAG00000064833,3886
LOC106567119,ENSSSAG00000064833,52097
LOC106567120,ENSSSAG00000064838,7101
LOC106567122,ENSSSAG00000112241,5530
LOC106567123,ENSSSAG00000064880,13156
LOC106567124,ENSSSAG00000064888,25624
LOC106567125,ENSSSAG00000064902,84290
LOC106567126,ENSSSAG00000043645,22898
LOC106567127,ENSSSAG00000064982,8449
LOC106567133,ENSSSAG00000065044,14494
LOC106567134,ENSSSAG00000065044,2306
LOC106567136,ENSSSAG00000042952,2076
LOC106567138,ENSSSAG00000090270,1937
LOC106567139,ENSSSAG00000097455,5513
LOC106567140,ENSSSAG00000074070,6382
LOC106567143,ENSSSAG00000073470,67708
LOC106567144,ENSSSAG00000073488,8173
LOC106567145,ENSSSAG00000073488,2439
LOC106567146,ENSSSAG00000073538,6364
LOC106567147,ENSSSAG00000074221,8984
LOC106567148,ENSSSAG00000111302,43588
LOC106567149,ENSSSAG00000042766,4692
LOC106567150,ENSSSAG00000074452,190784
LOC106567151,ENSSSAG00000074435,27709
LOC106567153,ENSSSAG00000074452,1939
LOC106567154,ENSSSAG00000074556,11602
LOC106567155,ENSSSAG00000074564,18370
LOC106567157,ENSSSAG00000074590,36297
LOC106567160,ENSSSAG00000074870,7288
LOC106567166,ENSSSAG00000107736,11787
LOC106567167,ENSSSAG00000077083,14818
LOC106567169,ENSSSAG00000071781,6075
LOC106567174,ENSSSAG00000038885,41630
LOC106567177,ENSSSAG00000038885,9638
LOC106567178,ENSSSAG00000039050,17306
LOC106567179,ENSSSAG00000041312,5364
LOC106567181,ENSSSAG00000041397,30538
LOC106567182,ENSSSAG00000041397,17726
LOC106567183,ENSSSAG00000043967,15585
LOC106567184,ENSSSAG00000044844,11503
LOC106567186,ENSSSAG00000044844,1863
LOC106567187,ENSSSAG00000044008,6371
LOC106567188,ENSSSAG00000044079,17553
LOC106567189,ENSSSAG00000039768,7664
LOC106567192,ENSSSAG00000082184,7403
LOC106567195,ENSSSAG00000081784,5697
LOC106567202,ENSSSAG00000045829,15648
LOC106567205,ENSSSAG00000046050,40038
LOC106567206,ENSSSAG00000050774,9841
LOC106567208,ENSSSAG00000050788,6069
LOC106567209,ENSSSAG00000050793,25983
LOC106567210,ENSSSAG00000050800,4799
LOC106567211,ENSSSAG00000050865,6082
LOC106567212,ENSSSAG00000107707,26193
LOC106567215,ENSSSAG00000052989,24187
LOC106567216,ENSSSAG00000070320,1654
LOC106567217,ENSSSAG00000055084,24355
LOC106567218,ENSSSAG00000055149,19024
LOC106567219,ENSSSAG00000055191,9289
LOC106567220,ENSSSAG00000082644,2473
LOC106567221,ENSSSAG00000055228,14589
LOC106567223,ENSSSAG00000055213,5447
LOC106567225,ENSSSAG00000096870,6592
LOC106567227,ENSSSAG00000055270,7197
LOC106567228,ENSSSAG00000055276,2277
LOC106567229,ENSSSAG00000055292,36417
LOC106567230,ENSSSAG00000118969,8199
LOC106567231,ENSSSAG00000118969,3023
LOC106567232,ENSSSAG00000055543,29566
LOC106567233,ENSSSAG00000064653,2015
LOC106567234,ENSSSAG00000108976,6759
LOC106567235,ENSSSAG00000064703,15809
LOC106567236,ENSSSAG00000064730,48197
LOC106567237,ENSSSAG00000064875,19680
LOC106567238,ENSSSAG00000065734,25112
LOC106567241,ENSSSAG00000068176,14121
LOC106567242,ENSSSAG00000067495,8104
LOC106567243,ENSSSAG00000093801,5622
LOC106567244,ENSSSAG00000067535,9925
LOC106567245,ENSSSAG00000067537,12535
LOC106567246,ENSSSAG00000003729,195429
LOC106567247,ENSSSAG00000067617,19735
LOC106567248,ENSSSAG00000071106,8053
LOC106567249,ENSSSAG00000071516,30481
LOC106567250,ENSSSAG00000071529,20917
LOC106567251,ENSSSAG00000093242,121964
LOC106567252,ENSSSAG00000092220,156382
LOC106567254,ENSSSAG00000074828,11030
LOC106567256,ENSSSAG00000014073,50205
LOC106567257,ENSSSAG00000085238,5055
LOC106567258,ENSSSAG00000075855,24381
LOC106567259,ENSSSAG00000093840,485823
LOC106567260,ENSSSAG00000075872,9188
LOC106567261,ENSSSAG00000038910,18977
LOC106567262,ENSSSAG00000111460,6479
LOC106567263,ENSSSAG00000038975,3498
LOC106567264,ENSSSAG00000039161,5578
LOC106567266,ENSSSAG00000039296,12451
LOC106567267,ENSSSAG00000040954,6711
LOC106567268,ENSSSAG00000044914,32840
LOC106567269,ENSSSAG00000044914,16507
LOC106567270,ENSSSAG00000044914,3861
LOC106567272,ENSSSAG00000007898,39683
LOC106567273,ENSSSAG00000086359,942
LOC106567275,ENSSSAG00000064406,9038
LOC106567276,ENSSSAG00000098965,3203
LOC106567277,ENSSSAG00000064502,15205
LOC106567278,ENSSSAG00000064604,32927
LOC106567280,ENSSSAG00000065486,23523
LOC106567281,ENSSSAG00000004026,28131
LOC106567282,ENSSSAG00000065486,12443
LOC106567283,ENSSSAG00000065498,9121
LOC106567284,ENSSSAG00000065505,24208
LOC106567285,ENSSSAG00000091810,44950
LOC106567286,ENSSSAG00000065542,9242
LOC106567287,ENSSSAG00000004685,331378
LOC106567288,ENSSSAG00000065565,9235
LOC106567289,ENSSSAG00000115927,3612
LOC106567290,ENSSSAG00000065565,5900
LOC106567291,ENSSSAG00000115927,21074
LOC106567292,ENSSSAG00000006668,46775
LOC106567293,ENSSSAG00000065595,6840
LOC106567294,ENSSSAG00000115927,8739
LOC106567295,ENSSSAG00000074166,75452
LOC106567300,ENSSSAG00000068971,930
LOC106567301,ENSSSAG00000122235,11731
LOC106567312,ENSSSAG00000089707,11578
